"order_id","product_id","product_category","supplier","customer_country","employee_city","order_month","shipper_name","unit_price","quantity","discount","total_amount"
10736,65,"Condiments","New Orleans Cajun Delights","Ireland","London","11","United Package","21.05",40,"0","841.9999694824219"
10736,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Ireland","London","11","United Package","7.75",20,"0","155"
10737,13,"Seafood","Mayumi's","France","Tacoma","11","United Package","6",4,"0","24"
10737,41,"Seafood","New England Seafood Cannery","France","Tacoma","11","United Package","9.65",12,"0","115.79999542236328"
10738,16,"Confections","Pavlova, Ltd.","France","Tacoma","11","Speedy Express","17.45",3,"0","52.35000228881836"
10739,36,"Seafood","Svensk Sjöföda AB","France","Kirkland","11","Federal Shipping","19",6,"0","114"
10739,52,"Grains/Cereals","G'day, Mate","France","Kirkland","11","Federal Shipping","7",18,"0","126"
10740,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","USA","Redmond","11","United Package","45.6",5,"0.2","182.39999321699145"
10740,35,"Beverages","Bigfoot Breweries","USA","Redmond","11","United Package","18",35,"0.2","503.9999981224537"
10740,45,"Seafood","Lyngbysild","USA","Redmond","11","United Package","9.5",40,"0.2","303.99999886751175"
10740,56,"Grains/Cereals","Pasta Buttini s.r.l.","USA","Redmond","11","United Package","38",14,"0.2","425.59999841451645"
10741,2,"Beverages","Exotic Liquids","UK","Redmond","11","Federal Shipping","19",15,"0.2","227.9999991506338"
10742,3,"Condiments","Exotic Liquids","Canada","Kirkland","11","Federal Shipping","10",20,"0","200"
10742,60,"Dairy Products","Gai pâturage","Canada","Kirkland","11","Federal Shipping","34",50,"0","1700"
10742,72,"Dairy Products","Formaggi Fortini s.r.l.","Canada","Kirkland","11","Federal Shipping","34.8",35,"0","1217.9999732971191"
10743,46,"Seafood","Lyngbysild","UK","Seattle","11","United Package","12",28,"0.05","319.1999997496605"
10744,40,"Seafood","New England Seafood Cannery","Denmark","London","11","Speedy Express","18.4",50,"0.2","735.9999819993973"
10745,18,"Seafood","Pavlova, Ltd.","Germany","London","11","Speedy Express","62.5",24,"0","1500"
10745,44,"Condiments","Leka Trading","Germany","London","11","Speedy Express","19.45",16,"0","311.20001220703125"
10745,59,"Dairy Products","Gai pâturage","Germany","London","11","Speedy Express","55",45,"0","2475"
10745,72,"Dairy Products","Formaggi Fortini s.r.l.","Germany","London","11","Speedy Express","34.8",7,"0","243.59999465942383"
10746,13,"Seafood","Mayumi's","Switzerland","Seattle","11","Federal Shipping","6",6,"0","36"
10746,42,"Grains/Cereals","Leka Trading","Switzerland","Seattle","11","Federal Shipping","14",28,"0","392"
10746,62,"Confections","Forêts d'érables","Switzerland","Seattle","11","Federal Shipping","49.3",9,"0","443.6999931335449"
10746,69,"Dairy Products","Norske Meierier","Switzerland","Seattle","11","Federal Shipping","36",40,"0","1440"
10747,31,"Dairy Products","Formaggi Fortini s.r.l.","Austria","London","11","Speedy Express","12.5",8,"0","100"
10747,41,"Seafood","New England Seafood Cannery","Austria","London","11","Speedy Express","9.65",35,"0","337.74998664855957"
10747,63,"Condiments","Pavlova, Ltd.","Austria","London","11","Speedy Express","43.9",9,"0","395.10001373291016"
10747,69,"Dairy Products","Norske Meierier","Austria","London","11","Speedy Express","36",30,"0","1080"
10748,23,"Grains/Cereals","PB Knäckebröd AB","USA","Kirkland","11","Speedy Express","9",44,"0","396"
10748,40,"Seafood","New England Seafood Cannery","USA","Kirkland","11","Speedy Express","18.4",40,"0","735.9999847412109"
10748,56,"Grains/Cereals","Pasta Buttini s.r.l.","USA","Kirkland","11","Speedy Express","38",28,"0","1064"
10749,56,"Grains/Cereals","Pasta Buttini s.r.l.","UK","Redmond","11","United Package","38",15,"0","570"
10749,59,"Dairy Products","Gai pâturage","UK","Redmond","11","United Package","55",6,"0","330"
10749,76,"Beverages","Karkki Oy","UK","Redmond","11","United Package","18",10,"0","180"
10750,14,"Produce","Mayumi's","Finland","London","11","Speedy Express","23.25",5,"0.15","98.812499307096"
10750,45,"Seafood","Lyngbysild","Finland","London","11","Speedy Express","9.5",40,"0.15","322.9999977350235"
10750,59,"Dairy Products","Gai pâturage","Finland","London","11","Speedy Express","55",25,"0.15","1168.7499918043613"
10751,26,"Confections","Heli Süßwaren GmbH & Co. KG","Switzerland","Kirkland","11","Federal Shipping","31.23",12,"0.1","337.28399449771644"
10751,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Switzerland","Kirkland","11","Federal Shipping","25.89",30,"0","776.6999816894531"
10751,50,"Confections","Karkki Oy","Switzerland","Kirkland","11","Federal Shipping","16.25",20,"0.1","292.49999951571226"
10751,73,"Seafood","Svensk Sjöföda AB","Switzerland","Kirkland","11","Federal Shipping","15",15,"0","225"
10752,1,"Beverages","Specialty Biscuits, Ltd.","UK","Tacoma","11","Federal Shipping","18",8,"0","144"
10752,69,"Dairy Products","Norske Meierier","UK","Tacoma","11","Federal Shipping","36",3,"0","108"
10753,45,"Seafood","Lyngbysild","Italy","Kirkland","11","Speedy Express","9.5",4,"0","38"
10753,74,"Produce","Tokyo Traders","Italy","Kirkland","11","Speedy Express","10",5,"0","50"
10754,40,"Seafood","New England Seafood Cannery","Italy","London","11","Federal Shipping","18.4",3,"0","55.19999885559082"
10755,47,"Confections","Zaanse Snoepfabriek","France","Redmond","11","United Package","9.5",30,"0.25","213.75"
10755,56,"Grains/Cereals","Pasta Buttini s.r.l.","France","Redmond","11","United Package","38",30,"0.25","855"
10755,57,"Grains/Cereals","Pasta Buttini s.r.l.","France","Redmond","11","United Package","19.5",14,"0.25","204.75"
10755,69,"Dairy Products","Norske Meierier","France","Redmond","11","United Package","36",25,"0.25","675"
10756,18,"Seafood","Pavlova, Ltd.","USA","Seattle","11","United Package","62.5",21,"0.2","1049.9999960884452"
10756,36,"Seafood","Svensk Sjöföda AB","USA","Seattle","11","United Package","19",20,"0.2","303.99999886751175"
10756,68,"Confections","Specialty Biscuits, Ltd.","USA","Seattle","11","United Package","12.5",6,"0.2","59.99999977648258"
10756,69,"Dairy Products","Norske Meierier","USA","Seattle","11","United Package","36",20,"0.2","575.9999978542328"
10757,34,"Beverages","Bigfoot Breweries","USA","London","11","Speedy Express","14",30,"0","420"
10757,59,"Dairy Products","Gai pâturage","USA","London","11","Speedy Express","55",7,"0","385"
10757,62,"Confections","Forêts d'érables","USA","London","11","Speedy Express","49.3",30,"0","1478.9999771118164"
10757,64,"Grains/Cereals","Plutzer Lebensmittelgroßmärkte AG","USA","London","11","Speedy Express","33.25",24,"0","798"
10758,26,"Confections","Heli Süßwaren GmbH & Co. KG","Switzerland","Kirkland","11","Federal Shipping","31.23",20,"0","624.5999908447266"
10758,52,"Grains/Cereals","G'day, Mate","Switzerland","Kirkland","11","Federal Shipping","7",60,"0","420"
10758,70,"Beverages","Pavlova, Ltd.","Switzerland","Kirkland","11","Federal Shipping","15",40,"0","600"
10759,32,"Dairy Products","Formaggi Fortini s.r.l.","Mexico","Kirkland","11","Federal Shipping","32",10,"0","320"
10760,25,"Confections","Heli Süßwaren GmbH & Co. KG","Belgium","Redmond","12","Speedy Express","14",12,"0.25","126"
10760,27,"Confections","Heli Süßwaren GmbH & Co. KG","Belgium","Redmond","12","Speedy Express","43.9",40,"0","1756.0000610351562"
10760,43,"Beverages","Leka Trading","Belgium","Redmond","12","Speedy Express","46",30,"0.25","1035"
10761,25,"Confections","Heli Süßwaren GmbH & Co. KG","USA","London","12","United Package","14",35,"0.25","367.5"
10761,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","USA","London","12","United Package","7.75",18,"0","139.5"
10762,39,"Beverages","Aux joyeux ecclésiastiques","Sweden","Kirkland","12","Speedy Express","18",16,"0","288"
10762,47,"Confections","Zaanse Snoepfabriek","Sweden","Kirkland","12","Speedy Express","9.5",30,"0","285"
10762,51,"Produce","G'day, Mate","Sweden","Kirkland","12","Speedy Express","53",28,"0","1484"
10762,56,"Grains/Cereals","Pasta Buttini s.r.l.","Sweden","Kirkland","12","Speedy Express","38",60,"0","2280"
10763,21,"Confections","Specialty Biscuits, Ltd.","France","Kirkland","12","Federal Shipping","10",40,"0","400"
10763,22,"Grains/Cereals","PB Knäckebröd AB","France","Kirkland","12","Federal Shipping","21",6,"0","126"
10763,24,"Beverages","Refrescos Americanas LTDA","France","Kirkland","12","Federal Shipping","4.5",20,"0","90"
10764,3,"Condiments","Exotic Liquids","Austria","London","12","Federal Shipping","10",20,"0.1","179.99999970197678"
10764,39,"Beverages","Aux joyeux ecclésiastiques","Austria","London","12","Federal Shipping","18",130,"0.1","2105.9999965131283"
10765,65,"Condiments","New Orleans Cajun Delights","Germany","Kirkland","12","Federal Shipping","21.05",80,"0.1","1515.599942559004"
10766,2,"Beverages","Exotic Liquids","Germany","Redmond","12","Speedy Express","19",40,"0","760"
10766,7,"Produce","Grandma Kelly's Homestead","Germany","Redmond","12","Speedy Express","30",35,"0","1050"
10766,68,"Confections","Specialty Biscuits, Ltd.","Germany","Redmond","12","Speedy Express","12.5",40,"0","500"
10767,42,"Grains/Cereals","Leka Trading","Belgium","Redmond","12","Federal Shipping","14",2,"0","28"
10768,22,"Grains/Cereals","PB Knäckebröd AB","UK","Kirkland","12","United Package","21",4,"0","84"
10768,31,"Dairy Products","Formaggi Fortini s.r.l.","UK","Kirkland","12","United Package","12.5",50,"0","625"
10768,60,"Dairy Products","Gai pâturage","UK","Kirkland","12","United Package","34",15,"0","510"
10768,71,"Dairy Products","Norske Meierier","UK","Kirkland","12","United Package","21.5",12,"0","258"
10769,41,"Seafood","New England Seafood Cannery","Denmark","Kirkland","12","Speedy Express","9.65",30,"0.05","275.0249889124185"
10769,52,"Grains/Cereals","G'day, Mate","Denmark","Kirkland","12","Speedy Express","7",15,"0.05","99.7499999217689"
10769,61,"Condiments","Forêts d'érables","Denmark","Kirkland","12","Speedy Express","28.5",20,"0","570"
10769,62,"Confections","Forêts d'érables","Denmark","Kirkland","12","Speedy Express","49.3",15,"0","739.4999885559082"
10770,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Brazil","Seattle","12","Federal Shipping","21",15,"0.25","236.25"
10771,71,"Dairy Products","Norske Meierier","Austria","London","12","United Package","21.5",16,"0","344"
10772,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Germany","Kirkland","12","United Package","123.79",18,"0","2228.220016479492"
10772,59,"Dairy Products","Gai pâturage","Germany","Kirkland","12","United Package","55",25,"0","1375"
10773,17,"Meat/Poultry","Pavlova, Ltd.","Austria","Seattle","12","Federal Shipping","39",33,"0","1287"
10773,31,"Dairy Products","Formaggi Fortini s.r.l.","Austria","Seattle","12","Federal Shipping","12.5",70,"0.2","699.9999973922968"
10773,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Austria","Seattle","12","Federal Shipping","7.75",7,"0.2","43.3999998383224"
10774,31,"Dairy Products","Formaggi Fortini s.r.l.","Sweden","Redmond","12","Speedy Express","12.5",2,"0.25","18.75"
10774,66,"Condiments","New Orleans Cajun Delights","Sweden","Redmond","12","Speedy Express","17",50,"0","850"
10775,10,"Seafood","Tokyo Traders","USA","London","12","Speedy Express","31",6,"0","186"
10775,67,"Beverages","Bigfoot Breweries","USA","London","12","Speedy Express","14",3,"0","42"
10776,31,"Dairy Products","Formaggi Fortini s.r.l.","Austria","Seattle","12","Federal Shipping","12.5",16,"0.05","189.9999998509884"
10776,42,"Grains/Cereals","Leka Trading","Austria","Seattle","12","Federal Shipping","14",12,"0.05","159.59999987483025"
10776,45,"Seafood","Lyngbysild","Austria","Seattle","12","Federal Shipping","9.5",27,"0.05","243.6749998088926"
10776,51,"Produce","G'day, Mate","Austria","Seattle","12","Federal Shipping","53",120,"0.05","6041.999995261431"
10777,42,"Grains/Cereals","Leka Trading","Brazil","London","12","United Package","14",20,"0.2","223.99999916553497"
10778,41,"Seafood","New England Seafood Cannery","Sweden","Kirkland","12","Speedy Express","9.65",10,"0","96.49999618530273"
10779,16,"Confections","Pavlova, Ltd.","Germany","Kirkland","12","United Package","17.45",20,"0","349.00001525878906"
10779,62,"Confections","Forêts d'érables","Germany","Kirkland","12","United Package","49.3",20,"0","985.9999847412109"
10780,70,"Beverages","Pavlova, Ltd.","Venezuela","Tacoma","12","Speedy Express","15",35,"0","525"
10780,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","Venezuela","Tacoma","12","Speedy Express","13",15,"0","195"
10781,54,"Meat/Poultry","Ma Maison","Finland","Tacoma","12","Federal Shipping","7.45",3,"0.2","17.87999947562814"
10781,56,"Grains/Cereals","Pasta Buttini s.r.l.","Finland","Tacoma","12","Federal Shipping","38",20,"0.2","607.9999977350235"
10781,74,"Produce","Tokyo Traders","Finland","Tacoma","12","Federal Shipping","10",35,"0","350"
10782,31,"Dairy Products","Formaggi Fortini s.r.l.","Argentina","London","12","Federal Shipping","12.5",1,"0","12.5"
10783,31,"Dairy Products","Formaggi Fortini s.r.l.","Brazil","Redmond","12","United Package","12.5",10,"0","125"
10783,38,"Beverages","Aux joyeux ecclésiastiques","Brazil","Redmond","12","United Package","263.5",5,"0","1317.5"
10784,36,"Seafood","Svensk Sjöföda AB","Italy","Redmond","12","Federal Shipping","19",30,"0","570"
10784,39,"Beverages","Aux joyeux ecclésiastiques","Italy","Redmond","12","Federal Shipping","18",2,"0.15","30.59999978542328"
10784,72,"Dairy Products","Formaggi Fortini s.r.l.","Italy","Redmond","12","Federal Shipping","34.8",30,"0.15","887.3999743223192"
10785,10,"Seafood","Tokyo Traders","Venezuela","Seattle","12","Federal Shipping","31",10,"0","310"
10785,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Venezuela","Seattle","12","Federal Shipping","7.75",10,"0","77.5"
10786,8,"Condiments","Grandma Kelly's Homestead","Brazil","Seattle","12","Speedy Express","40",30,"0.2","959.9999964237213"
10786,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Brazil","Seattle","12","Speedy Express","25.89",15,"0.2","310.6799915184081"
10786,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Brazil","Seattle","12","Speedy Express","7.75",42,"0.2","260.3999990299344"
10787,2,"Beverages","Exotic Liquids","France","Tacoma","12","Speedy Express","19",15,"0.05","270.74999978765845"
10787,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","France","Tacoma","12","Speedy Express","123.79",20,"0.05","2352.0100155504047"
10788,19,"Confections","Specialty Biscuits, Ltd.","Germany","Seattle","12","United Package","9.2",50,"0.05","436.9999905973673"
10788,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Germany","Seattle","12","United Package","7.75",40,"0.05","294.499999769032"
10789,18,"Seafood","Pavlova, Ltd.","France","Seattle","12","United Package","62.5",30,"0","1875"
10789,35,"Beverages","Bigfoot Breweries","France","Seattle","12","United Package","18",15,"0","270"
10789,63,"Condiments","Pavlova, Ltd.","France","Seattle","12","United Package","43.9",30,"0","1317.0000457763672"
10789,68,"Confections","Specialty Biscuits, Ltd.","France","Seattle","12","United Package","12.5",18,"0","225"
10790,7,"Produce","Grandma Kelly's Homestead","Brazil","London","12","Speedy Express","30",3,"0.15","76.4999994635582"
10790,56,"Grains/Cereals","Pasta Buttini s.r.l.","Brazil","London","12","Speedy Express","38",20,"0.15","645.999995470047"
10791,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Germany","London","12","United Package","123.79",14,"0.05","1646.4070108852834"
10791,41,"Seafood","New England Seafood Cannery","Germany","London","12","United Package","9.65",20,"0.05","183.349992608279"
10792,2,"Beverages","Exotic Liquids","Poland","Seattle","12","Federal Shipping","19",10,"0","190"
10792,54,"Meat/Poultry","Ma Maison","Poland","Seattle","12","Federal Shipping","7.45",3,"0","22.34999942779541"
10792,68,"Confections","Specialty Biscuits, Ltd.","Poland","Seattle","12","Federal Shipping","12.5",15,"0","187.5"
10793,41,"Seafood","New England Seafood Cannery","UK","Kirkland","12","Federal Shipping","9.65",14,"0","135.09999465942383"
10793,52,"Grains/Cereals","G'day, Mate","UK","Kirkland","12","Federal Shipping","7",8,"0","56"
10794,14,"Produce","Mayumi's","Brazil","London","12","Speedy Express","23.25",15,"0.2","278.999998960644"
10794,54,"Meat/Poultry","Ma Maison","Brazil","London","12","Speedy Express","7.45",6,"0.2","35.75999895125628"
10795,16,"Confections","Pavlova, Ltd.","Austria","Seattle","12","United Package","17.45",65,"0","1134.2500495910645"
10795,17,"Meat/Poultry","Pavlova, Ltd.","Austria","Seattle","12","United Package","39",35,"0.25","1023.75"
10796,26,"Confections","Heli Süßwaren GmbH & Co. KG","Venezuela","Kirkland","12","Speedy Express","31.23",21,"0.2","524.6639903550447"
